2025-12-30 17:00:51 | INFO     | log:151 | [search_batch_stream] Batch stream search from: Query_teamplate_30-12.xlsx
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biết loại tài khoản của tôi] - formatted_query: [Cho biết loại tài khoản của tôi] - normalized_query: [Cho biết loại tài khoản của tôi]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.5326, max=4.1646
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết loại tài khoản của tô...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho biết loại tài khoản của tô...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra loại tài khoản ngân hàng...' -> 'Kiểm tra loại tài khoản ngân hàng...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra loại tài khoản ngân hàng] - formatted_query: [Kiểm tra loại tài khoản ngân hàng] - normalized_query: [Kiểm tra loại tài khoản ngân hàng]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3547, max=11.7019
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra loại tài khoản ngân h...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra loại tài khoản ngân h...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Tài khoản tôi mở ở chi nhánh nào...' -> 'Tài khoản tôi mở ở chi nhánh nào...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tài khoản tôi mở ở chi nhánh nào] - formatted_query: [Tài khoản tôi mở ở chi nhánh nào] - normalized_query: [Tài khoản tôi mở ở chi nhánh nào]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4516, max=10.3126
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tài khoản tôi mở ở chi nhánh n...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tài khoản tôi mở ở chi nhánh n...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chi nhánh']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tài khoản tôi mở ở chi nhánh n...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Ngày mở account là khi nào...' -> 'Ngày mở account là khi nào...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Ngày mở account là khi nào] - formatted_query: [Ngày mở account là khi nào] - normalized_query: [Ngày mở account là khi nào]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.8572
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày mở account là khi nào...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Ngày mở account là khi nào...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Branch mở tài khoản của tôi là gì...' -> 'Branch mở tài khoản của tôi là gì...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Branch mở tài khoản của tôi là gì] - formatted_query: [Branch mở tài khoản của tôi là gì] - normalized_query: [Branch mở tài khoản của tôi là gì]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.7152
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Branch mở tài khoản của tôi là...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Branch mở tài khoản của tôi là...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra thông tin mở tài khoản...' -> 'Kiểm tra thông tin mở tài khoản...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra thông tin mở tài khoản] - formatted_query: [Kiểm tra thông tin mở tài khoản] - normalized_query: [Kiểm tra thông tin mở tài khoản]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3849, max=8.0894
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra thông tin mở tài khoả...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra thông tin mở tài khoả...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Cho xem tên chủ account...' -> 'Cho xem tên chủ account...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem tên chủ account] - formatted_query: [Cho xem tên chủ account] - normalized_query: [Cho xem tên chủ account]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.4204
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho xem tên chủ account'
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Account holder name của tôi là gì...' -> 'Account holder name của tôi là gì...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Account holder name của tôi là gì] - formatted_query: [Account holder name của tôi là gì] - normalized_query: [Account holder name của tôi là gì]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=4.3499
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Account holder name của tôi là gì'
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra tên tài khoản ngân hàng...' -> 'Kiểm tra tên tài khoản ngân hàng...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra tên tài khoản ngân hàng] - formatted_query: [Kiểm tra tên tài khoản ngân hàng] - normalized_query: [Kiểm tra tên tài khoản ngân hàng]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3248, max=10.9505
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra tên tài khoản ngân hà...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra tên tài khoản ngân hà...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Thông tin chủ tài khoản...' -> 'Thông tin chủ tài khoản...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin chủ tài khoản] - formatted_query: [Thông tin chủ tài khoản] - normalized_query: [Thông tin chủ tài khoản]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1530, max=1.1205
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin chủ tài khoản...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Thông tin chủ tài khoản...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Product name và currency của account...' -> 'Product name và currency của account...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Product name và currency của account] - formatted_query: [Product name và currency của account] - normalized_query: [Product name và currency của account]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=0.0000
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Product name và currency của account'
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Tài khoản này dùng tiền VND hay USD...' -> 'Tài khoản này dùng tiền vnd hay usd...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tài khoản này dùng tiền VND hay USD] - formatted_query: [Tài khoản này dùng tiền vnd hay usd] - normalized_query: [Tài khoản này dùng tiền vnd hay usd]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0595, max=3.0424
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tài khoản này dùng tiền vnd ha...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tài khoản này dùng tiền vnd ha...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Cho biết sản phẩm tài khoản...' -> 'Cho biết sản phẩm tài khoản...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biết sản phẩm tài khoản] - formatted_query: [Cho biết sản phẩm tài khoản] - normalized_query: [Cho biết sản phẩm tài khoản]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.5203, max=3.7634
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết sản phẩm tài khoản...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho biết sản phẩm tài khoản...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra loại tiền tài khoản...' -> 'Kiểm tra loại tiền tài khoản...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra loại tiền tài khoản] - formatted_query: [Kiểm tra loại tiền tài khoản] - normalized_query: [Kiểm tra loại tiền tài khoản]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3485, max=10.5008
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra loại tiền tài khoản...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra loại tiền tài khoản...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Tài khoản tôi đang bị giữ bao nhiêu tiền...' -> 'Tài khoản tôi đang bị giữ bao nhiêu tiền...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tài khoản tôi đang bị giữ bao nhiêu tiền] - formatted_query: [Tài khoản tôi đang bị giữ bao nhiêu tiền] - normalized_query: [Tài khoản tôi đang bị giữ bao nhiêu tiền]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0480, max=13.1569
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tài khoản tôi đang bị giữ bao ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tài khoản tôi đang bị giữ bao ...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Số tiền blocked balance là bao nhiêu...' -> 'Số tiền blocked balance là bao nhiêu...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Số tiền blocked balance là bao nhiêu] - formatted_query: [Số tiền blocked balance là bao nhiêu] - normalized_query: [Số tiền blocked balance là bao nhiêu]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0892, max=7.2587
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Số tiền blocked balance là bao...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Số tiền blocked balance là bao...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra tiền bị khóa trong account...' -> 'Kiểm tra tiền bị khóa trong account...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra tiền bị khóa trong account] - formatted_query: [Kiểm tra tiền bị khóa trong account] - normalized_query: [Kiểm tra tiền bị khóa trong account]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0657, max=5.7816
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Kiểm tra tiền bị khóa trong account'
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Có bao nhiêu tiền đang bị phong tỏa...' -> 'Có bao nhiêu tiền đang bị phong tỏa...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có bao nhiêu tiền đang bị phong tỏa] - formatted_query: [Có bao nhiêu tiền đang bị phong tỏa] - normalized_query: [Có bao nhiêu tiền đang bị phong tỏa]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0357, max=13.9648
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Có bao nhiêu tiền đang bị phong tỏa'
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Overdraft limit của tôi là bao nhiêu...' -> 'Overdraft limit của tôi là bao nhiêu...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Overdraft limit của tôi là bao nhiêu] - formatted_query: [Overdraft limit của tôi là bao nhiêu] - normalized_query: [Overdraft limit của tôi là bao nhiêu]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=7.0187
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Overdraft limit của tôi là bao nhiêu'
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Tài khoản này được thấu chi bao nhiêu ti...' -> 'Tài khoản này được thấu chi bao nhiêu ti...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tài khoản này được thấu chi bao nhiêu tiền] - formatted_query: [Tài khoản này được thấu chi bao nhiêu tiền] - normalized_query: [Tài khoản này được thấu chi bao nhiêu tiền]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3447, max=14.3117
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tài khoản này được thấu chi ba...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tài khoản này được thấu chi ba...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra hạn mức thấu chi...' -> 'Kiểm tra hạn mức thấu chi...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra hạn mức thấu chi] - formatted_query: [Kiểm tra hạn mức thấu chi] - normalized_query: [Kiểm tra hạn mức thấu chi]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0344, max=7.7898
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Kiểm tra hạn mức thấu chi'
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Thông tin thấu chi tài khoản...' -> 'Thông tin thấu chi tài khoản...'
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin thấu chi tài khoản] - formatted_query: [Thông tin thấu chi tài khoản] - normalized_query: [Thông tin thấu chi tài khoản]
2025-12-30 17:00:54 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3629, max=2.1909
2025-12-30 17:00:54 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin thấu chi tài khoản...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:00:54 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Thông tin thấu chi tài khoản...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:54 | DEBUG    | log:153 | [normalize_query] 'Xem account identification info...' -> 'Xem account identification info...'
