2025-12-30 16:23:16 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_1.xlsx
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lich su bank 0123456789] - formatted_query: [Xem lich su bank 0123456789] - normalized_query: [Xem lich su bank 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0671, max=9.6561
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem lich su bank 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'tra cuu lsgd 0123456789 nhanh...' -> 'Tra cuu lsgd 0123456789 nhanh...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tra cuu lsgd 0123456789 nhanh] - formatted_query: [Tra cuu lsgd 0123456789 nhanh] - normalized_query: [Tra cuu lsgd 0123456789 nhanh]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1913, max=5.2972
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tra cuu lsgd 0123456789 nhanh'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] '0123456789 co chuyen tien di dau ko...' -> '0123456789 co chuyen tien di dau ko...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 co chuyen tien di dau ko] - formatted_query: [0123456789 co chuyen tien di dau ko] - normalized_query: [0123456789 co chuyen tien di dau ko]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0714, max=6.5973
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 co chuyen tien di dau ko'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'tim lich su gd cua so 0123456789...' -> 'Tim lich su gd cua so 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim lich su gd cua so 0123456789] - formatted_query: [Tim lich su gd cua so 0123456789] - normalized_query: [Tim lich su gd cua so 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=6.5257
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim lich su gd cua so 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] '0123456789 kiem tra giao dich...' -> '0123456789 kiem tra giao dich...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 kiem tra giao dich] - formatted_query: [0123456789 kiem tra giao dich] - normalized_query: [0123456789 kiem tra giao dich]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=14.8871
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 kiem tra giao dich'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'hien thi lich su chuyen nhan 0123456789...' -> 'Hien thi lich su chuyen nhan 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [hien thi lich su chuyen nhan 0123456789] - formatted_query: [Hien thi lich su chuyen nhan 0123456789] - normalized_query: [Hien thi lich su chuyen nhan 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=7.5245
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hien thi lich su chuyen nhan 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'xem thong tin giao dich tk 0123456789...' -> 'Xem thong tin giao dich tk 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem thong tin giao dich tk 0123456789] - formatted_query: [Xem thong tin giao dich tk 0123456789] - normalized_query: [Xem thong tin giao dich tk 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2014, max=18.5923
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem thong tin giao dich tk 012...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem thong tin giao dich tk 012...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] '0123456789 check lich su dum...' -> '0123456789 check lich su dum...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 check lich su dum] - formatted_query: [0123456789 check lich su dum] - normalized_query: [0123456789 check lich su dum]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0321, max=5.1430
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: '0123456789 check lich su dum...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: '0123456789 check lich su dum...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'xuat file giao dich 0123456789...' -> 'Xuat file giao dich 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xuat file giao dich 0123456789] - formatted_query: [Xuat file giao dich 0123456789] - normalized_query: [Xuat file giao dich 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=5.2535
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xuat file giao dich 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'coi bien dong so du cua 0123456789...' -> 'Coi bien dong so du cua 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [coi bien dong so du cua 0123456789] - formatted_query: [Coi bien dong so du cua 0123456789] - normalized_query: [Coi bien dong so du cua 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0535, max=5.1351
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Coi bien dong so du cua 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'lich su thu chi tk 0123456789...' -> 'Lich su thu chi tk 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [lich su thu chi tk 0123456789] - formatted_query: [Lich su thu chi tk 0123456789] - normalized_query: [Lich su thu chi tk 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0481, max=9.3821
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Lich su thu chi tk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Lich su thu chi tk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'xem lsgd cho so 0123456789...' -> 'Xem lsgd cho so 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lsgd cho so 0123456789] - formatted_query: [Xem lsgd cho so 0123456789] - normalized_query: [Xem lsgd cho so 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=8.2802
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem lsgd cho so 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'hien thi moi gd 0123456789...' -> 'Hien thi moi gd 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [hien thi moi gd 0123456789] - formatted_query: [Hien thi moi gd 0123456789] - normalized_query: [Hien thi moi gd 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=7.2089
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hien thi moi gd 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'check stk 0123456789 ls...' -> 'Check stk 0123456789 ls...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check stk 0123456789 ls] - formatted_query: [Check stk 0123456789 ls] - normalized_query: [Check stk 0123456789 ls]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=7.2609
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check stk 0123456789 ls...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check stk 0123456789 ls...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check stk 0123456789 ls...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'truy van du lieu stk 0123456789...' -> 'Truy van du lieu stk 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [truy van du lieu stk 0123456789] - formatted_query: [Truy van du lieu stk 0123456789] - normalized_query: [Truy van du lieu stk 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2934, max=7.4038
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Truy van du lieu stk 012345678...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Truy van du lieu stk 012345678...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'sao ke gd cua 0123456789 dau nhi...' -> 'Sao ke gd cua 0123456789 dau nhi...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [sao ke gd cua 0123456789 dau nhi] - formatted_query: [Sao ke gd cua 0123456789 dau nhi] - normalized_query: [Sao ke gd cua 0123456789 dau nhi]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.1372
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Sao ke gd cua 0123456789 dau nhi'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] '0123456789 xem ls...' -> '0123456789 xem ls...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 xem ls] - formatted_query: [0123456789 xem ls] - normalized_query: [0123456789 xem ls]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.2298
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 xem ls'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'cho t xin ls giao dich 0123456789...' -> 'Cho t xin ls giao dich 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [cho t xin ls giao dich 0123456789] - formatted_query: [Cho t xin ls giao dich 0123456789] - normalized_query: [Cho t xin ls giao dich 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=5.2535
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho t xin ls giao dich 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'check hộ em 0123456789 phát...' -> 'Check hộ em 0123456789 phát...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check hộ em 0123456789 phát] - formatted_query: [Check hộ em 0123456789 phát] - normalized_query: [Check hộ em 0123456789 phát]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.7545
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check hộ em 0123456789 phát...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check hộ em 0123456789 phát...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'liệt kê các chuyển khoản 0123456789...' -> 'Liệt kê các chuyển khoản 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liệt kê các chuyển khoản 0123456789] - formatted_query: [Liệt kê các chuyển khoản 0123456789] - normalized_query: [Liệt kê các chuyển khoản 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2817, max=20.1731
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các chuyển khoản 01234...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển khoản']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các chuyển khoản 01234...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'stk 0123456789 đã giao dịch bao nhiêu lầ...' -> 'Stk 0123456789 đã giao dịch bao nhiêu lầ...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [stk 0123456789 đã giao dịch bao nhiêu lần] - formatted_query: [Stk 0123456789 đã giao dịch bao nhiêu lần] - normalized_query: [Stk 0123456789 đã giao dịch bao nhiêu lần]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1678, max=13.8107
2025-12-30 16:46:57 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Stk 0123456789 đã giao dịch ba...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Stk 0123456789 đã giao dịch ba...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'hiển thị dòng tiền 0123456789...' -> 'Hiển thị dòng tiền 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [hiển thị dòng tiền 0123456789] - formatted_query: [Hiển thị dòng tiền 0123456789] - normalized_query: [Hiển thị dòng tiền 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0197, max=9.8914
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hiển thị dòng tiền 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] 'tra soát lịch sử 0123456789...' -> 'Tra soát lịch sử 0123456789...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tra soát lịch sử 0123456789] - formatted_query: [Tra soát lịch sử 0123456789] - normalized_query: [Tra soát lịch sử 0123456789]
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1041, max=7.9520
2025-12-30 16:46:57 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tra soát lịch sử 0123456789'
2025-12-30 16:46:57 | DEBUG    | log:153 | [normalize_query] '0123456789 giao dich j roi...' -> '0123456789 giao dich j roi...'
2025-12-30 16:46:57 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 giao dich j roi] - formatted_query: [0123456789 giao dich j roi] - normalized_query: [0123456789 giao dich j roi]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=7.9181
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 giao dich j roi'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'kiểm tra gd của tài khoản 0123456789...' -> 'Kiểm tra gd của tài khoản 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [kiểm tra gd của tài khoản 0123456789] - formatted_query: [Kiểm tra gd của tài khoản 0123456789] - normalized_query: [Kiểm tra gd của tài khoản 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3248, max=21.3453
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra gd của tài khoản 0123...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra gd của tài khoản 0123...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'xem lại lịch sử bank tiền 0123456789...' -> 'Xem lại lịch sử bank tiền 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lại lịch sử bank tiền 0123456789] - formatted_query: [Xem lại lịch sử bank tiền 0123456789] - normalized_query: [Xem lại lịch sử bank tiền 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1678, max=11.1003
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem lại lịch sử bank tiền 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] '0123456789 lich su gd...' -> '0123456789 lich su gd...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 lich su gd] - formatted_query: [0123456789 lich su gd] - normalized_query: [0123456789 lich su gd]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0321, max=5.1430
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 lich su gd'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'tìm biến động 0123456789...' -> 'Tìm biến động 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tìm biến động 0123456789] - formatted_query: [Tìm biến động 0123456789] - normalized_query: [Tìm biến động 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=10.4593
