2025-12-31 11:00:08 | INFO     | log:151 | [search_batch_stream] Batch stream search from: quick-test.xlsx
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi biết những giao dịch n...' -> getTransactionList | Tra cứu g (score=3)
2025-12-31 11:04:03 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các lệnh chuyển tiền chưa phê du...' -> 'Liệt kê các lệnh chuyển tiền chưa phê du...'
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các lệnh chuyển tiền chưa phê duyệt có giá trị trên 500 triệu] - formatted_query: [Liệt kê các lệnh chuyển tiền chưa phê duyệt có giá trị trên 500 triệu] - normalized_query: [Liệt kê các lệnh chuyển tiền chưa phê duyệt có giá trị trên 500 triệu]
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=19.5151, max=56.3077
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các lệnh chuyển tiền c...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các lệnh chuyển tiền c...' | Doc: getTransactionList | | Boost: 0.75 | Matched: ['giá trị', 'trên', 'triệu']
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các lệnh chuyển tiền c...' -> getTransactionList | Tra cứu g (score=3)
2025-12-31 11:04:03 | DEBUG    | log:153 | [normalize_query] 'Các giao dịch nào hiện tại chưa được duy...' -> 'Các giao dịch nào hiện tại chưa được duy...'
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Các giao dịch nào hiện tại chưa được duyệt với số tiền từ 5 triệu trở lên] - formatted_query: [Các giao dịch nào hiện tại chưa được duyệt với số tiền từ 5 triệu trở lên] - normalized_query: [Các giao dịch nào hiện tại chưa được duyệt với số tiền từ 5 triệu trở lên]
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=14.1409, max=41.7323
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Các giao dịch nào hiện tại chư...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chưa được duyệt']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Các giao dịch nào hiện tại chư...' | Doc: getTransactionList | | Boost: 0.75 | Matched: ['số tiền', 'từ', 'triệu']
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Các giao dịch nào hiện tại chư...' -> getTransactionList | Tra cứu g (score=3)
2025-12-31 11:04:03 | DEBUG    | log:153 | [normalize_query] 'Xem danh sách giao dịch pending có số ti...' -> 'Xem danh sách giao dịch pending có số ti...'
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem danh sách giao dịch pending có số tiền trên 100 triệu] - formatted_query: [Xem danh sách giao dịch pending có số tiền trên 100 triệu] - normalized_query: [Xem danh sách giao dịch pending có số tiền trên 100 triệu]
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=12.8874, max=32.6833
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch pendin...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch pendin...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch pendin...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch pendin...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch pendin...' | Doc: getTransactionList | | Boost: 1.00 | Matched: ['pending', 'số tiền', 'trên']
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem danh sách giao dịch pendin...' -> getTransactionList | Tra cứu g (score=4)
2025-12-31 11:04:03 | DEBUG    | log:153 | [normalize_query] 'Hiển thị toàn bộ giao dịch chưa phê duyệ...' -> 'Hiển thị toàn bộ giao dịch chưa phê duyệ...'
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị toàn bộ giao dịch chưa phê duyệt với hạn mức trên 500 triệu] - formatted_query: [Hiển thị toàn bộ giao dịch chưa phê duyệt với hạn mức trên 500 triệu] - normalized_query: [Hiển thị toàn bộ giao dịch chưa phê duyệt với hạn mức trên 500 triệu]
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=24.9196, max=56.3615
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị toàn bộ giao dịch chư...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['toàn bộ']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị toàn bộ giao dịch chư...' | Doc: getTransactionList | | Boost: 0.75 | Matched: ['hạn mức', 'trên', 'triệu']
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Hiển thị toàn bộ giao dịch chư...' -> getTransactionList | Tra cứu g (score=3)
2025-12-31 11:04:03 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào đang bị treo với số tiề...' -> 'Có giao dịch nào đang bị treo với số tiề...'
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào đang bị treo với số tiền trên 500 triệu không] - formatted_query: [Có giao dịch nào đang bị treo với số tiền trên 500 triệu không] - normalized_query: [Có giao dịch nào đang bị treo với số tiền trên 500 triệu không]
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=15.1191, max=41.3045
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang bị treo ...' | Doc: getTransactionList | | Boost: 0.75 | Matched: ['số tiền', 'trên', 'triệu']
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Có giao dịch nào đang bị treo ...' -> getTransactionList | Tra cứu g (score=3)
2025-12-31 11:04:03 | DEBUG    | log:153 | [normalize_query] 'Cho tôi xem các giao dịch chưa xử lý trê...' -> 'Cho tôi xem các giao dịch chưa xử lý trê...'
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi xem các giao dịch chưa xử lý trên 20 triệu] - formatted_query: [Cho tôi xem các giao dịch chưa xử lý trên 20 triệu] - normalized_query: [Cho tôi xem các giao dịch chưa xử lý trên 20 triệu]
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=6.3474, max=21.0324
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem các giao dịch chưa...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['trên', 'triệu']
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi xem các giao dịch chưa...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:04:03 | DEBUG    | log:153 | [normalize_query] 'Liệt kê tất cả giao dịch cần duyệt có gi...' -> 'Liệt kê tất cả giao dịch cần duyệt có gi...'
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê tất cả giao dịch cần duyệt có giá trị cao trên 500 triệu] - formatted_query: [Liệt kê tất cả giao dịch cần duyệt có giá trị cao trên 500 triệu] - normalized_query: [Liệt kê tất cả giao dịch cần duyệt có giá trị cao trên 500 triệu]
2025-12-31 11:04:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=22.0504, max=60.2302
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê tất cả giao dịch cần d...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['cần duyệt', 'tất cả']
2025-12-31 11:04:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê tất cả giao dịch cần d...' | Doc: getTransactionList | | Boost: 1.00 | Matched: ['giá trị', 'trên', 'triệu']
2025-12-31 11:04:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê tất cả giao dịch cần d...' -> getTransactionList | Tra cứu g (score=4)
2025-12-31 11:04:03 | INFO     | log:151 | [search_batch_stream] Completed in 2.57s, avg 0.026s/row, saved to quick-test_192-168-40-86_20251231_110401.xlsx
2025-12-31 11:05:23 | INFO     | log:151 | [search_batch_stream] Batch stream search from: quick-test.xlsx
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 11:05:23 | DEBUG    | log:153 | [normalize_query] 'Cho tôi xem danh sách các giao dịch đang...' -> 'Cho tôi xem danh sách các giao dịch đang...'
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi xem danh sách các giao dịch đang chờ duyệt] - formatted_query: [Cho tôi xem danh sách các giao dịch đang chờ duyệt] - normalized_query: [Cho tôi xem danh sách các giao dịch đang chờ duyệt]
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=12.8074, max=20.3508
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['chờ duyệt', 'đang chờ']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:05:23 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi xem danh sách các giao...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:05:23 | DEBUG    | log:153 | [normalize_query] 'Liệt kê toàn bộ giao dịch đang pending...' -> 'Liệt kê toàn bộ giao dịch đang pending...'
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê toàn bộ giao dịch đang pending] - formatted_query: [Liệt kê toàn bộ giao dịch đang pending] - normalized_query: [Liệt kê toàn bộ giao dịch đang pending]
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=16.7761, max=26.4459
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['pending', 'toàn bộ']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê toàn bộ giao dịch đang...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:05:23 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào đang chờ xử lý không?...' -> 'Có giao dịch nào đang chờ xử lý không...'
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào đang chờ xử lý không?] - formatted_query: [Có giao dịch nào đang chờ xử lý không] - normalized_query: [Có giao dịch nào đang chờ xử lý không]
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=14.9891, max=22.9459
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['chờ xử lý', 'đang chờ']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:05:23 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Có giao dịch nào đang chờ xử l...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:05:23 | DEBUG    | log:153 | [normalize_query] 'Hiển thị các giao dịch chưa được phê duy...' -> 'Hiển thị các giao dịch chưa được phê duy...'
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị các giao dịch chưa được phê duyệt] - formatted_query: [Hiển thị các giao dịch chưa được phê duyệt] - normalized_query: [Hiển thị các giao dịch chưa được phê duyệt]
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=12.0412, max=20.1232
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các giao dịch chưa đư...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chưa được phê duyệt']
2025-12-31 11:05:23 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Hiển thị các giao dịch chưa đư...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 11:05:23 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xem tất cả giao dịch đang ở trạ...' -> 'Tôi muốn xem tất cả giao dịch đang ở trạ...'
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xem tất cả giao dịch đang ở trạng thái pending] - formatted_query: [Tôi muốn xem tất cả giao dịch đang ở trạng thái pending] - normalized_query: [Tôi muốn xem tất cả giao dịch đang ở trạng thái pending]
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=15.4511, max=34.8117
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['pending', 'tất cả']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:05:23 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn xem tất cả giao dịch ...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:05:23 | DEBUG    | log:153 | [normalize_query] 'Các giao dịch nào chưa được duyệt?...' -> 'Các giao dịch nào chưa được duyệt...'
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Các giao dịch nào chưa được duyệt?] - formatted_query: [Các giao dịch nào chưa được duyệt] - normalized_query: [Các giao dịch nào chưa được duyệt]
2025-12-31 11:05:23 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=13.0984, max=16.3179
